State_And_County_FIPS_Code,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,ALE,Health_Status,LBW,VLBW,Premature,Under_18,Over_40,Late_Care,Infant_Mortality,Unmarried,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Exp,Salm_Rpt,Salm_Exp,Shig_Rpt,Shig_Exp,FluB_Rpt,FluB_Exp,HepA_Rpt,HepA_Exp,HepB_Rpt,HepB_Exp,Pert_Rpt,Pert_Exp,Syphilis_Rpt,Syphilis_Exp,No_Exercise,Obesity,Smoker,Diabetes,Uninsured,HPSA_Ind
42-55,137409,178,8.2,23.8,59.9,13.8,2.5,95.6,2.7,0.2,0.8,2.6,78.0,16.6,6.9,1.3,10.5,2.9,1.8,-2222.2,6.0,29.7,27.6,17.1,137.6,50.0,10.1,20070,2607,3573,7768,6822,7,4,93,59,1,12,2,4,3,8,4,8,0,12,0,4,22.9,26.0,20.1,6.3,11766,2
25-21,653595,1636,5.5,24.0,61.8,11.8,2.4,86.7,4.7,0.1,7.4,2.4,79.5,9.9,6.7,1.1,10.4,0.5,5.4,5.5,3.7,11.8,24.2,20.1,123.5,53.8,6.0,39448,14481,10344,39113,58135,39,20,422,255,26,78,13,20,86,78,33,39,355,59,25,20,18.6,15.4,15.9,5.0,40219,2
29-153,9490,13,18.1,20.8,58.4,18.9,2.0,98.5,0.2,0.5,0.0,1.1,75.2,-1111.1,7.0,0.9,10.6,5.2,1.1,19.6,3.2,25.2,28.2,30.4,216.5,76.1,-1111.1,1835,243,310,656,438,2,1,10,12,5,5,0,0,36,8,0,3,1,2,0,1,-1111.1,-1111.1,-1111.1,14.4,1939,1
18-5,73540,181,8.3,26.9,60.2,11.5,1.5,94.4,2.0,0.2,2.6,3.4,76.4,14.7,6.9,1.0,11.6,4.0,1.7,15.7,7.7,31.1,27.0,18.3,173.1,56.8,12.7,7910,1809,1533,4873,3039,18,11,30,54,5,14,1,4,1,7,0,4,15,18,1,0,22.9,21.1,23.0,5.2,6589,2
46-41,6161,3,25.1,38.3,53.0,7.3,1.3,24.8,0.3,73.8,0.3,2.3,74.6,19.4,5.4,1.4,13.1,7.9,0.9,28.2,11.4,62.9,-1111.1,31.1,190.9,70.6,26.4,713,276,96,287,237,0,1,13,7,97,19,0,1,40,9,0,2,2,2,0,1,25.9,31.4,38.9,12.1,1701,1
27-75,11156,5,7.7,19.8,59.4,18.1,2.8,98.6,0.1,0.7,0.2,0.6,77.8,13.3,5.9,1.5,8.3,3.4,3.0,15.1,7.6,25.8,22.4,20.5,146.9,59.8,-1111.1,1100,258,128,651,596,2,2,6,14,0,2,0,0,1,2,0,0,0,2,0,0,21.8,20.7,15.7,8.8,920,2
56-39,19032,5,5.6,18.8,73.3,7.5,0.4,97.9,0.2,0.4,0.8,10.2,78.2,6.0,8.0,0.8,11.0,2.5,4.5,10.9,3.5,21.4,24.7,15.4,100.9,37.7,13.1,762,437,264,1455,789,8,5,30,19,6,7,0,0,9,10,6,3,3,8,0,0,9.6,9.0,13.7,2.4,1846,2
20-105,3411,5,10.7,21.3,57.7,17.7,3.3,98.5,0.2,0.6,0.1,1.8,77.4,11.7,5.1,-1111.1,10.7,2.4,1.5,11.6,-1111.1,20.6,-1111.1,21.7,305.9,35.4,-1111.1,366,77,46,224,163,0,1,6,4,0,0,0,0,1,1,0,0,0,1,0,0,-1111.1,13.8,-1111.1,3.1,396,1
13-193,13745,34,21.0,27.1,60.1,10.8,1.9,39.2,59.5,0.3,0.7,3.7,73.2,19.2,12.2,2.3,15.6,9.8,1.6,33.5,13.1,59.1,19.7,18.4,201.9,59.8,11.2,3234,472,580,813,709,0,0,35,24,13,8,0,0,2,4,10,4,1,1,0,11,-1111.1,-1111.1,-1111.1,-1111.1,2743,2
48-393,820,1,7.3,21.6,65.9,11.2,1.2,98.8,0.4,0.7,0.0,3.4,75.9,-1111.1,-1111.1,-1111.1,10.9,-1111.1,-1111.1,18.5,-1111.1,18.5,-1111.1,-1111.1,235.9,-1111.1,-1111.1,58,18,17,46,36,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,-1111.1,-1111.1,-1111.1,-1111.1,75,1
31-173,7365,19,20.3,37.1,50.7,10.5,1.7,44.8,0.6,53.4,0.1,3.3,77.4,13.9,4.8,0.8,11.5,8.3,1.4,22.3,12.3,66.4,-1111.1,19.2,225.4,54.3,14.8,766,239,104,378,288,4,0,14,13,13,11,0,0,28,8,1,2,1,1,0,4,26.3,-1111.1,-1111.1,14.7,1667,2
1-35,13257,16,22.0,25.3,59.3,13.4,2.1,55.3,44.1,0.2,0.1,0.9,73.0,19.1,12.7,2.7,19.2,6.7,1.1,30.6,14.4,49.1,25.9,19.3,189.1,58.4,13.2,2872,296,576,746,635,0,1,19,24,3,8,1,0,2,10,0,4,0,8,1,6,-1111.1,-1111.1,12.3,8.2,2657,1
56-17,4537,2,11.6,18.3,59.7,18.7,3.3,97.0,0.6,1.6,0.4,2.5,77.8,17.9,7.1,-1111.1,12.2,4.8,1.1,11.8,-1111.1,28.8,23.9,29.0,183.6,46.8,23.9,531,94,131,350,199,0,1,14,6,0,0,0,0,2,1,1,0,0,1,0,0,24.4,28.8,19.9,7.3,799,1
39-19,29388,74,10.7,23.4,61.6,13.0,1.9,98.5,0.6,0.3,0.1,0.7,77.6,-1111.1,7.5,0.8,12.0,3.5,1.8,10.4,3.7,27.0,32.4,22.5,181.3,54.8,10.5,4064,937,928,2062,1429,1,3,12,20,0,7,1,0,5,3,1,1,1,7,0,1,-1111.1,-1111.1,-1111.1,5.3,2779,1
28-17,19184,38,17.6,28.5,58.0,11.6,1.9,57.7,41.6,0.2,0.3,2.9,73.6,31.6,9.8,1.7,17.2,10.7,1.2,19.3,10.0,45.3,28.9,18.6,268.3,69.2,8.3,4952,782,776,1086,858,0,2,49,31,23,15,1,0,1,13,2,4,1,6,74,6,34.4,30.0,26.4,11.9,3426,1
17-59,6152,19,15.8,22.6,59.0,15.0,3.5,99.2,0.3,0.4,0.0,0.8,75.8,-1111.1,7.4,1.6,13.9,5.3,1.8,18.2,5.0,31.2,42.6,22.0,258.3,69.7,-1111.1,1150,171,177,345,356,0,1,5,8,0,3,0,0,0,5,1,1,0,3,0,1,-1111.1,-1111.1,-1111.1,-1111.1,857,1
48-131,12578,7,25.2,28.9,56.6,12.6,1.9,98.4,0.7,0.7,0.2,88.0,77.7,-1111.1,8.4,1.2,15.2,11.4,0.6,22.6,3.9,46.8,14.6,12.7,224.9,51.1,8.7,3118,337,542,645,557,0,0,15,23,9,20,0,0,6,14,2,4,3,1,0,7,-1111.1,-1111.1,-1111.1,-1111.1,3073,1
27-49,45585,60,6.1,24.1,60.8,12.5,2.7,96.8,0.8,1.1,0.7,1.6,78.5,11.5,5.8,1.3,9.2,1.8,2.1,12.9,4.2,26.5,24.4,18.3,118.7,37.3,12.2,4114,1100,476,2525,2466,13,7,37,33,3,20,4,2,3,2,1,2,2,4,0,0,14.2,20.6,26.3,3.4,3092,2
13-311,24055,100,11.8,23.6,61.5,13.5,1.4,95.5,2.2,0.3,1.1,2.4,76.2,10.0,7.3,1.2,8.1,5.1,1.8,5.7,9.7,23.1,26.6,18.5,180.7,55.3,18.1,3963,490,654,1488,1225,0,2,5,25,0,4,1,0,7,8,1,2,1,6,0,0,27.5,15.6,23.3,6.7,3153,2
20-87,19106,36,7.7,24.1,62.1,11.8,2.0,96.8,0.6,1.1,0.2,1.8,77.0,13.7,6.7,1.3,11.5,3.6,1.0,9.7,8.9,21.4,15.7,21.5,153.7,54.5,11.5,1422,523,294,1215,970,3,5,27,22,3,16,0,0,3,7,3,2,0,5,0,0,26.3,25.1,22.6,6.1,1599,1
6-55,132764,176,7.9,24.7,60.8,12.1,2.4,89.3,2.0,1.0,5.6,27.3,78.6,14.3,5.4,1.1,8.5,2.5,3.9,22.2,3.5,23.2,24.3,21.2,153.7,51.9,7.4,17566,3046,3171,7004,8942,4,4,0,58,0,12,1,4,13,8,8,8,8,12,1,4,19.1,19.7,12.2,6.1,17325,2
47-21,38603,128,8.8,25.5,64.9,8.6,0.9,96.5,2.1,0.4,0.4,1.7,75.1,18.4,7.5,0.8,11.8,4.7,1.7,8.7,4.1,25.2,37.0,13.1,263.6,87.3,13.5,6354,854,938,2416,1991,1,4,18,20,9,5,4,2,4,4,5,2,1,7,2,0,29.9,-1111.1,-1111.1,5.6,3722,1
18-67,84977,290,10.3,26.5,59.6,12.1,1.7,90.2,7.0,0.4,1.0,2.0,75.8,17.2,7.6,1.4,11.4,4.4,1.2,18.4,7.2,37.6,26.6,23.7,192.7,66.0,10.1,9447,2582,3325,5656,3518,3,13,47,64,5,17,4,4,12,8,4,4,3,21,1,0,23.6,25.8,24.3,9.2,10088,2
46-21,1565,2,10.8,22.4,53.2,20.8,3.6,98.9,0.0,0.7,0.4,0.3,74.6,-1111.1,4.2,-1111.1,7.3,-1111.1,-1111.1,16.4,-1111.1,8.5,-1111.1,-1111.1,156.9,-1111.1,-1111.1,234,36,32,91,53,6,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,-1111.1,-1111.1,-1111.1,-1111.1,308,1
56-43,7933,4,11.1,23.5,59.5,14.6,2.3,97.2,0.2,0.8,0.7,12.1,77.7,14.9,7.3,0.4,10.8,4.1,1.2,14.9,9.1,23.2,38.2,19.4,155.6,45.3,14.1,780,182,168,576,363,0,3,9,11,5,2,0,0,1,4,2,1,0,1,0,0,23.2,21.1,19.7,9.4,1178,1
40-71,46480,51,15.9,26.2,57.0,14.3,2.5,85.8,1.9,8.3,0.7,5.0,75.0,19.9,7.1,1.4,11.2,6.1,1.5,27.9,8.0,39.8,18.2,24.6,239.8,71.0,14.7,5864,1206,1272,2789,2017,3,2,66,31,37,14,1,0,1,7,8,5,5,2,0,0,29.9,25.4,25.6,9.5,8331,2
51-680,66973,1356,17.5,25.6,57.5,13.9,3.0,66.9,29.8,0.2,1.7,1.5,75.0,14.8,8.1,2.2,11.9,5.2,1.7,7.3,9.2,44.6,25.2,15.9,155.3,67.0,11.0,8906,1372,1231,3778,3753,2,3,122,46,71,23,5,3,4,10,11,7,0,3,2,3,19.7,24.0,27.6,9.2,7774,2
28-105,41247,90,21.4,23.1,67.3,8.5,1.0,60.2,36.2,0.2,2.8,1.1,76.0,14.9,9.1,2.2,14.3,5.5,1.4,20.0,8.4,39.9,22.0,13.6,116.1,56.9,7.7,4226,1331,1696,2520,2851,1,0,50,46,7,17,0,0,1,2,1,4,1,0,20,8,24.4,21.9,20.0,6.0,7225,2
45-53,21398,33,19.8,26.7,62.2,9.4,1.6,48.2,50.6,0.4,0.7,10.0,74.7,21.7,9.2,1.8,13.2,8.4,1.5,32.4,8.7,53.5,25.7,21.7,160.7,56.2,-1111.1,4856,526,625,1231,1028,1,0,21,31,9,12,0,0,5,6,4,6,2,2,4,24,31.5,28.6,30.6,10.3,4334,2
22-29,19273,28,23.9,25.8,58.9,13.3,2.0,60.5,38.6,0.2,0.4,1.7,73.5,22.5,11.8,2.2,17.6,11.3,0.6,26.6,9.2,57.6,37.2,23.9,211.9,70.5,8.9,4489,788,610,1024,1034,0,0,24,35,2,12,3,0,2,6,0,6,2,2,4,16,42.4,29.7,20.9,9.2,4174,1
27-127,16022,18,8.4,24.7,55.5,15.3,4.4,93.4,0.3,3.8,1.9,1.0,78.9,16.5,4.5,0.9,8.1,2.6,1.4,12.0,4.5,24.0,24.6,26.5,159.2,44.4,13.2,2157,325,214,880,836,7,8,16,22,17,7,1,0,5,3,0,0,12,3,0,0,-1111.1,13.2,-1111.1,7.0,1684,2
20-9,28105,31,12.4,25.5,57.0,14.4,3.1,96.5,1.6,0.5,0.4,10.4,77.9,15.9,8.0,1.1,12.5,4.2,1.4,19.1,8.4,33.4,23.6,22.7,146.6,51.2,10.5,3317,597,320,1759,1393,3,4,22,17,5,3,0,1,42,3,0,1,0,6,0,0,26.5,27.0,22.9,8.2,3707,2
20-17,3081,4,10.4,24.5,57.8,14.4,3.3,97.6,1.3,0.6,0.2,3.0,78.4,8.0,7.1,1.6,11.5,6.0,1.8,14.8,3.8,26.6,-1111.1,36.5,193.1,88.1,-1111.1,267,72,51,195,149,0,1,7,3,1,1,0,0,2,1,0,0,0,1,0,0,-1111.1,-1111.1,-1111.1,6.1,382,1
31-39,9688,17,8.8,25.2,54.7,16.7,3.4,99.0,0.2,0.5,0.2,7.9,80.1,11.4,5.2,0.5,10.8,2.8,2.7,17.8,5.1,20.9,31.0,23.4,160.5,32.6,-1111.1,1383,165,149,585,356,21,5,6,13,12,4,0,0,1,2,0,0,9,2,0,0,28.6,26.1,16.6,4.9,1384,2
17-193,15284,31,12.0,20.8,58.5,16.8,3.9,98.7,0.4,0.2,0.1,0.7,75.8,15.1,9.1,1.2,11.1,4.8,1.6,16.6,1.4,28.5,17.7,25.9,288.5,66.2,10.4,2771,390,339,876,909,0,2,21,23,5,6,0,0,1,5,2,3,0,3,0,0,-1111.1,-1111.1,-1111.1,7.3,1539,1
48-215,678275,432,31.0,36.8,54.0,8.2,1.1,97.4,0.9,0.6,0.9,89.2,80.2,29.4,6.5,1.0,12.6,6.5,1.4,22.5,4.0,29.2,16.8,11.3,175.3,25.6,5.2,178816,20096,24431,30994,29349,1,18,374,258,404,258,0,18,62,92,15,74,62,55,23,110,33.6,31.1,15.7,7.1,192253,2
18-35,116362,296,13.4,24.5,61.5,12.1,1.9,91.1,6.8,0.2,0.9,1.2,76.2,14.4,8.6,1.7,11.9,3.5,1.2,12.0,11.0,39.9,29.5,19.5,170.7,69.0,12.4,13121,3753,3587,8002,6006,4,4,32,46,1,14,4,4,10,7,3,7,3,11,1,7,21.5,28.3,25.0,8.8,12976,2
40-133,24770,39,20.9,26.5,57.6,13.7,2.2,72.0,5.3,17.7,0.3,2.3,72.0,24.5,8.0,1.3,14.2,7.4,1.2,23.9,13.3,49.9,22.5,23.3,264.4,76.2,17.8,4328,708,810,1482,1090,0,1,10,20,3,15,4,1,9,6,2,4,7,2,0,4,35.0,31.2,33.7,8.6,5136,2
30-35,13552,5,25.6,32.2,57.8,8.6,1.4,34.5,0.1,63.3,0.1,2.0,74.4,18.2,5.6,1.0,13.5,9.5,1.6,30.9,8.9,67.0,33.0,22.4,157.9,63.7,17.7,1662,439,351,878,764,1,1,11,16,22,42,1,1,56,21,4,4,6,4,0,1,30.4,29.9,35.3,10.2,3578,1
48-429,9561,11,19.1,24.9,57.8,15.1,2.2,95.5,3.3,0.4,0.6,16.8,75.0,-1111.1,6.9,1.5,11.9,7.7,0.7,23.0,6.9,33.3,23.1,27.8,234.2,76.5,11.4,1747,199,247,515,416,1,1,9,15,5,15,0,0,82,11,10,2,0,2,0,1,-1111.1,-1111.1,-1111.1,-1111.1,1872,1
54-3,93394,291,11.6,25.2,64.1,9.6,1.0,92.4,5.2,0.3,0.6,2.4,75.1,18.3,8.1,1.8,11.7,4.7,1.6,15.6,9.7,36.0,25.4,23.6,190.3,83.1,13.8,14015,1554,4118,6733,3992,2,8,47,59,4,16,5,4,3,8,20,8,0,16,2,0,30.8,28.5,30.4,8.0,8956,2
39-39,39112,95,7.2,25.3,60.5,12.0,2.2,96.9,1.7,0.3,0.4,7.5,77.7,14.2,7.6,1.5,11.1,3.2,1.5,18.5,6.0,34.8,29.5,21.6,153.0,54.0,5.0,3982,1271,658,2680,1934,5,4,23,22,1,6,0,2,0,4,4,2,0,8,0,0,-1111.1,17.9,-1111.1,10.2,3902,2
6-61,317028,226,5.9,24.1,61.9,12.1,1.9,90.2,1.3,0.9,4.9,10.5,79.5,5.7,5.6,1.0,8.9,1.6,4.1,10.8,4.1,18.0,23.4,15.1,152.6,50.5,12.8,20463,6440,7655,16837,21528,12,17,0,109,0,33,0,8,10,17,7,8,126,33,4,0,11.3,17.3,15.0,5.7,31044,2
18-149,22933,74,11.7,27.0,57.9,13.4,1.7,98.4,0.4,0.2,0.3,2.2,73.5,25.2,7.3,1.4,11.4,6.1,1.4,18.3,6.7,35.4,32.2,24.0,207.0,76.9,14.1,4182,757,800,1519,982,3,2,13,32,5,14,2,0,2,9,1,5,1,7,0,2,30.1,26.9,33.2,11.3,2919,2
22-99,50434,68,20.1,27.8,61.9,9.3,1.0,66.9,31.4,0.3,1.0,1.1,74.8,26.1,10.8,2.0,14.5,5.9,1.4,13.7,9.7,49.2,29.5,27.4,248.0,79.8,12.7,11845,1371,2105,2614,2741,0,0,24,47,11,22,0,0,0,5,2,5,0,2,21,7,40.6,32.6,27.2,8.3,8517,1
48-463,26955,17,23.4,31.7,54.9,11.7,1.7,97.5,0.9,0.8,0.7,67.3,76.8,-1111.1,8.6,1.9,15.2,8.9,1.7,16.1,4.7,41.4,25.5,14.1,159.3,57.6,7.7,6434,710,788,1329,1174,3,0,33,26,24,14,0,0,7,7,10,5,2,5,1,3,-1111.1,-1111.1,-1111.1,-1111.1,7199,2
48-51,17238,26,15.5,26.1,57.5,14.2,2.2,84.2,14.2,0.6,0.3,16.2,76.6,-1111.1,7.2,1.2,12.1,7.9,1.1,20.7,6.5,38.9,17.1,23.6,169.1,68.3,13.5,3284,347,531,915,726,1,3,31,23,26,10,0,0,7,10,6,3,5,3,13,5,-1111.1,-1111.1,-1111.1,-1111.1,2869,1
29-219,28764,67,9.1,25.1,62.2,11.3,1.4,96.3,2.3,0.3,0.2,2.1,75.9,12.3,6.1,1.0,10.4,4.0,1.8,16.5,4.1,30.4,30.9,21.3,223.8,60.8,19.3,3910,781,543,1889,1392,3,7,21,29,29,21,1,0,16,10,4,2,4,7,0,0,-1111.1,-1111.1,13.8,7.0,2343,1
38-13,2032,2,10.6,17.8,58.4,19.1,4.7,99.3,0.3,0.2,0.1,0.6,77.2,12.9,5.3,-1111.1,7.7,-1111.1,-1111.1,13.1,-1111.1,14.8,-1111.1,26.1,166.0,49.3,-1111.1,333,28,27,124,57,0,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,27.9,-1111.1,12.9,4.3,283,1
47-17,29121,49,15.0,23.3,59.5,15.0,2.2,88.0,10.6,0.2,0.3,1.3,73.1,26.1,9.2,2.2,12.7,5.4,0.8,12.5,12.6,35.4,21.3,28.1,339.9,76.4,16.6,6456,1041,931,1876,1509,0,3,14,18,2,3,1,0,5,3,2,3,0,4,3,1,30.5,32.7,25.9,11.8,3705,2
28-123,28739,47,16.0,28.1,59.3,10.9,1.7,59.9,38.7,0.5,0.3,6.7,72.7,28.3,11.9,2.0,19.1,7.8,0.9,17.4,15.1,52.9,26.5,9.2,279.9,65.6,10.7,6959,821,932,1636,1302,0,0,24,28,2,16,1,0,3,7,6,6,0,6,3,3,37.5,31.6,26.2,12.2,6251,1
46-117,2829,2,8.5,24.4,63.1,10.7,1.7,94.3,0.3,4.6,0.4,0.5,78.0,12.9,6.0,1.5,10.6,1.8,-1111.1,17.0,-1111.1,26.9,-1111.1,-1111.1,129.3,55.1,-1111.1,236,54,46,159,100,2,1,4,3,22,1,0,0,0,2,0,1,2,1,0,0,26.0,25.3,19.1,8.7,365,2
48-109,2627,1,23.1,31.0,56.6,11.3,1.1,97.5,1.0,0.4,1.1,71.5,77.9,-1111.1,8.0,-1111.1,12.3,10.9,-1111.1,28.8,-1111.1,42.0,-1111.1,-1111.1,207.1,44.7,-1111.1,688,74,90,131,115,0,0,2,4,0,10,0,0,1,5,7,1,0,1,0,0,-1111.1,-1111.1,-1111.1,-1111.1,856,1
39-67,15920,39,12.1,22.6,60.4,14.4,2.6,96.9,2.1,0.1,0.1,0.3,75.7,-1111.1,6.9,1.2,12.4,3.9,1.3,15.4,10.8,32.4,33.9,22.4,266.3,78.4,12.9,2304,482,447,1127,751,0,2,24,24,2,6,0,0,5,5,0,3,8,3,1,0,-1111.1,-1111.1,-1111.1,-1111.1,1685,2
49-3,46440,8,8.4,32.8,56.2,9.7,1.3,96.8,0.3,1.0,1.1,7.2,78.4,12.9,5.6,0.8,9.9,2.7,1.5,18.0,3.3,15.0,28.3,21.0,130.6,19.6,15.0,3237,1003,629,3246,1755,4,7,10,24,4,4,0,0,2,4,2,2,1,4,2,0,19.3,26.0,10.7,4.7,5413,2
31-153,139371,579,5.5,29.3,63.1,7.0,0.6,91.5,4.0,0.4,2.2,5.2,78.2,9.3,7.1,1.2,11.3,1.4,1.8,12.6,5.4,18.6,23.0,23.8,144.2,52.6,10.9,5727,2388,2701,7970,5417,8,8,42,50,90,15,2,4,8,8,6,4,3,15,1,0,18.9,25.0,19.9,5.4,9961,2
4-23,42009,34,19.2,33.4,55.0,10.4,1.2,97.7,0.6,0.8,0.8,80.4,80.0,18.3,6.7,1.0,11.8,5.9,1.8,32.6,4.4,36.2,17.0,9.3,107.7,36.5,10.3,9488,1432,1058,2121,2334,0,0,57,39,78,21,2,0,117,10,6,8,2,8,4,4,36.9,20.0,18.1,7.0,11544,1
17-121,40144,70,13.6,25.1,57.7,14.1,3.1,94.1,4.0,0.2,0.7,1.0,75.7,21.0,8.3,1.3,12.0,4.6,1.1,16.5,6.6,42.7,26.5,23.8,208.2,60.9,18.7,5688,1192,980,2182,2340,1,2,36,27,8,12,1,0,3,6,1,4,1,2,0,0,26.7,28.3,28.4,8.9,4400,2
4-23,42009,34,19.2,33.4,55.0,10.4,1.2,97.7,0.6,0.8,0.8,80.4,80.0,18.3,6.7,1.0,11.8,5.9,1.8,32.6,4.4,36.2,17.0,9.3,107.7,36.5,10.3,9488,1432,1058,2121,2334,0,0,57,39,78,21,2,0,117,10,6,8,2,8,4,4,36.9,20.0,18.1,7.0,11544,1
47-49,17159,34,20.2,22.9,62.7,12.7,1.7,99.4,0.2,0.1,0.1,0.7,73.4,-1111.1,7.5,1.3,14.1,4.2,0.9,12.0,9.7,23.5,22.7,20.7,294.8,91.3,9.3,5118,503,1020,1109,877,1,2,16,20,0,8,0,0,7,3,10,3,0,2,0,2,-1111.1,-1111.1,-1111.1,9.1,3254,1
53-73,183471,87,13.0,23.8,64.0,10.3,1.9,90.5,0.9,2.9,3.5,5.8,79.1,11.3,5.4,0.8,10.7,2.7,2.5,-2222.2,3.9,26.1,22.2,16.3,141.5,46.0,15.5,14563,5062,5583,11215,13315,28,5,59,68,17,21,1,5,15,10,46,10,82,16,1,10,15.3,18.0,17.9,4.6,23880,2
51-153,348588,1032,6.1,30.7,63.7,5.1,0.5,70.1,19.4,0.5,6.7,17.4,77.4,10.8,6.9,1.4,10.9,2.3,2.8,18.4,6.8,24.5,26.9,15.9,125.6,50.4,7.8,23766,4766,6388,18226,16294,12,19,134,121,38,65,0,9,19,28,10,19,9,28,5,9,21.9,23.5,20.6,7.3,35630,2
17-39,16617,42,9.9,24.5,59.7,13.6,2.2,98.2,0.7,0.2,0.4,1.5,77.7,14.2,7.7,1.3,12.4,3.7,1.3,13.3,8.2,31.3,28.6,20.7,214.8,66.5,13.0,1873,459,406,910,965,1,3,10,22,6,7,0,0,0,3,2,2,6,3,2,0,-1111.1,-1111.1,-1111.1,4.2,1665,2
37-39,25796,57,15.3,21.2,58.6,17.5,2.7,95.2,1.9,1.5,0.4,1.2,75.8,21.4,6.5,0.9,12.6,5.4,1.6,11.0,8.1,24.8,30.9,20.3,195.5,69.2,15.1,5034,608,757,1578,1664,2,2,26,31,5,9,1,2,8,5,4,5,29,5,4,5,27.8,23.9,27.1,11.2,4026,2
31-105,3782,4,11.9,22.8,55.6,17.8,3.8,98.7,0.3,0.6,0.1,4.2,76.4,12.8,9.3,-1111.1,11.6,4.1,3.3,27.1,-1111.1,27.0,-1111.1,19.3,156.4,54.9,-1111.1,407,64,55,235,138,0,1,2,5,0,1,0,0,0,1,0,0,0,1,0,0,33.1,-1111.1,24.8,4.2,613,1
27-15,26534,43,7.1,23.3,59.0,14.2,3.4,98.9,0.3,0.1,0.5,2.5,80.1,12.4,4.8,1.1,9.3,3.0,2.2,13.4,4.2,25.5,16.0,20.4,123.6,28.4,-1111.1,3231,641,288,1489,1545,6,4,16,20,16,12,4,1,2,1,1,1,1,3,0,0,17.9,26.0,27.8,10.0,1747,2
24-23,29909,46,12.5,24.4,59.9,13.5,2.2,99.0,0.5,0.0,0.2,0.5,77.2,18.3,8.7,1.8,11.5,3.5,2.1,14.1,8.8,25.8,28.2,21.9,224.7,49.5,11.4,4261,798,889,1610,1574,0,1,17,19,1,9,1,0,2,4,2,3,1,1,0,0,28.6,25.6,18.4,8.6,4264,1
55-47,19168,54,7.8,22.6,59.1,15.5,2.9,98.9,0.2,0.2,0.4,2.0,77.5,15.3,5.6,0.8,9.5,2.9,2.4,26.1,4.1,20.5,25.0,19.5,193.5,48.5,12.2,2440,601,389,1269,969,1,4,20,25,4,8,0,0,3,4,1,2,6,4,1,0,-1111.1,20.7,-1111.1,6.1,1824,2
48-205,5450,4,9.4,23.3,63.7,11.1,1.9,91.0,8.1,0.5,0.3,17.0,77.3,-1111.1,7.9,1.9,12.2,4.8,1.0,15.5,12.4,17.0,-1111.1,-1111.1,150.7,44.6,-1111.1,894,97,126,298,198,0,2,3,6,0,2,0,0,0,3,1,1,0,3,0,0,-1111.1,-1111.1,-1111.1,-1111.1,652,2
56-31,8619,4,11.5,21.4,61.2,15.3,2.2,98.5,0.2,0.6,0.2,5.5,77.2,13.9,7.9,1.1,11.2,5.9,1.9,22.7,5.0,23.3,-1111.1,21.2,155.5,45.9,22.2,913,198,164,641,396,0,3,7,10,0,1,1,0,9,3,0,1,0,2,0,0,22.8,22.3,20.8,6.3,1548,1
37-73,11224,33,13.7,25.5,60.9,11.9,1.7,62.3,36.3,0.5,0.6,0.8,74.8,-1111.1,10.4,1.4,14.5,4.9,1.4,14.7,8.2,36.7,36.4,27.9,205.3,61.8,-1111.1,2153,201,361,653,755,0,2,11,14,2,6,1,0,0,6,5,2,1,2,10,3,-1111.1,-1111.1,9.1,14.1,1357,1
19-17,23677,54,6.3,23.1,60.4,13.5,2.9,98.4,0.5,0.1,0.6,0.7,79.8,8.3,5.2,1.0,10.7,2.2,1.2,7.5,3.3,17.7,27.3,20.1,201.8,39.3,13.0,1911,537,374,1368,982,12,5,23,30,6,9,0,0,5,5,3,2,1,5,1,0,19.0,20.2,19.2,3.6,1226,2
16-5,78155,70,13.5,29.1,60.4,9.1,1.4,93.5,0.7,3.1,1.3,5.2,77.0,13.1,7.2,1.0,11.0,2.5,1.1,17.0,6.5,19.6,32.2,12.3,184.9,39.1,14.9,5774,1564,2588,4795,3546,28,15,51,53,4,27,1,0,10,11,3,11,16,8,1,4,17.5,23.7,18.0,7.0,12259,2
20-27,8629,13,10.4,22.0,57.8,15.7,4.5,97.9,0.8,0.5,0.2,1.0,77.3,12.1,5.7,1.1,9.6,3.3,1.7,11.9,7.4,19.8,24.5,15.0,114.6,47.9,12.6,784,199,150,563,429,1,3,13,10,0,3,0,0,0,3,1,1,0,2,0,0,29.9,29.0,19.1,6.7,950,2
30-19,1836,1,11.9,18.7,58.0,19.8,3.5,97.2,0.2,1.4,0.5,1.7,75.8,14.4,4.3,-1111.1,9.3,-1111.1,3.1,15.5,-1111.1,22.4,-1111.1,25.8,121.5,43.7,-1111.1,200,28,41,141,90,0,1,0,2,0,0,0,0,2,1,0,0,0,0,1,0,-1111.1,-1111.1,10.6,10.3,361,1
40-153,19088,15,12.8,24.2,61.2,12.6,2.0,94.2,1.7,2.6,0.5,5.9,76.3,14.8,7.2,0.8,11.8,5.3,1.0,30.0,6.6,30.2,29.7,19.6,255.7,53.8,12.4,2568,340,606,1176,856,0,2,25,30,5,15,4,0,69,13,10,4,8,6,1,6,28.0,29.8,26.7,9.0,2893,2
