CHSI_State_Name,CHSI_County_Name,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,ALE,Health_Status,LBW,VLBW,Premature,Under_18,Over_40,Late_Care,Infant_Mortality,Unmarried,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Exp,Salm_Rpt,Salm_Exp,Shig_Rpt,Shig_Exp,FluB_Rpt,FluB_Exp,HepA_Rpt,HepA_Exp,HepB_Rpt,HepB_Exp,Meas_Rpt,Meas_Exp,Pert_Rpt,Pert_Exp,CRS_Rpt,CRS_Exp,Syphilis_Rpt,Syphilis_Exp,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,HPSA_Ind
Florida,Gilchrist,16402,47.0,14.2,24.4,61.4,13.1,1.2,91.9,6.6,0.4,0.3,3.7,74.8,,7.9,1.3,13.0,7.4,1.1,17.2,10.0,35.2,28.4,20.7,210.0,76.7,19.7,2804.0,222.0,709.0,884,986,0.0,1.0,38.0,22.0,19.0,11.0,1.0,0.0,1.0,10.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,25.3,,,,,8.9,2396.0,2
Florida,Glades,11252,15.0,13.1,20.3,59.0,18.6,2.1,83.6,10.5,4.9,0.5,17.6,76.0,,7.5,1.5,10.9,7.8,1.6,26.6,4.2,47.0,20.9,19.0,214.5,74.1,15.6,2446.0,214.0,350.0,635,600,0.0,2.0,31.0,14.0,11.0,6.0,1.0,0.0,13.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,,96.4,,,,6.9,1872.0,1
Florida,Gulf,13975,25.0,15.4,20.4,63.1,15.1,1.5,80.7,17.4,0.7,0.5,2.4,74.5,21.3,7.9,1.5,12.5,7.2,0.9,15.5,13.6,34.1,22.3,33.2,258.3,87.3,14.3,2750.0,240.0,513.0,789,745,0.0,1.0,55.0,25.0,6.0,12.0,0.0,1.0,4.0,3.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,,,,,23.5,10.1,1955.0,2
Florida,Hamilton,13983,27.0,21.8,23.6,65.2,10.0,1.1,62.5,36.5,0.5,0.4,8.3,74.6,,9.0,1.5,14.8,8.7,1.1,22.1,8.8,47.6,41.8,27.8,274.7,86.4,14.1,3448.0,219.0,556.0,758,771,0.0,0.0,27.0,20.0,5.0,8.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,15.0,,,,,,,2415.0,1
Florida,Hardee,28286,44.0,20.6,29.0,57.5,12.2,1.3,88.7,9.0,1.3,0.7,39.7,77.6,18.9,6.7,1.1,12.3,9.4,1.2,33.9,5.3,42.4,29.1,15.1,200.3,53.1,10.5,7351.0,578.0,919.0,1431,1513,1.0,0.0,50.0,49.0,70.0,26.0,1.0,0.0,39.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,,,,,18.2,,6307.0,1
Florida,Hendry,39561,34.0,18.0,31.7,58.1,9.4,0.9,84.2,13.5,1.4,0.6,45.7,76.0,,7.9,1.5,13.1,7.8,1.4,25.1,6.7,50.5,22.0,15.0,269.4,67.5,10.7,10396.0,1289.0,1196.0,1936,2232,0.0,0.0,83.0,36.0,69.0,20.0,0.0,0.0,11.0,9.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,4.0,,,,,23.5,7.6,8529.0,1
Florida,Hernando,158409,331.0,12.1,19.7,53.6,23.5,3.2,93.4,4.6,0.3,0.9,7.4,77.1,21.3,6.9,1.3,10.9,3.9,1.6,7.4,6.5,40.9,25.3,19.1,193.5,69.7,21.3,25034.0,2574.0,7540.0,9002,8177,1.0,4.0,97.0,67.0,24.0,42.0,3.0,0.0,8.0,12.0,5.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,8.0,29.9,71.5,21.5,26.3,24.3,10.3,18239.0,2
Florida,Highlands,95496,93.0,13.9,20.0,48.9,26.7,4.3,88.0,9.6,0.5,1.3,15.0,78.0,19.4,7.7,1.4,12.9,5.7,1.1,21.2,9.8,44.7,22.2,15.5,175.6,58.1,15.0,17878.0,1550.0,2827.0,5404,4865,2.0,4.0,60.0,62.0,24.0,31.0,0.0,4.0,9.0,13.0,8.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,28.2,72.4,20.7,42.7,21.0,9.6,15429.0,2
Florida,Hillsborough,1132152,1077.0,13.0,26.8,61.7,10.2,1.3,78.7,16.3,0.5,3.0,20.9,76.0,16.8,8.5,1.8,13.1,4.3,2.3,11.9,8.7,40.2,25.2,20.8,213.4,60.4,12.6,141209.0,20646.0,35542.0,58935,59662,17.0,31.0,734.0,441.0,630.0,441.0,12.0,31.0,194.0,157.0,184.0,126.0,0.0,0.0,13.0,94.0,0.0,0.0,91.0,189.0,25.5,77.1,21.9,22.8,24.1,8.0,159922.0,2
Florida,Holmes,19264,40.0,18.6,23.1,61.0,14.0,1.9,90.7,6.6,1.0,0.5,2.7,74.8,,7.4,0.9,11.2,5.8,1.1,10.1,6.8,29.5,28.8,19.9,337.7,65.8,12.0,4580.0,323.0,793.0,1052,1038,0.0,0.0,36.0,27.0,2.0,7.0,0.0,0.0,0.0,11.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,31.1,,,,,13.1,3321.0,2
Florida,Indian River,128594,256.0,10.0,19.9,53.1,23.0,4.0,89.8,8.4,0.3,0.9,8.7,79.3,12.0,7.5,1.5,11.1,4.8,2.9,21.9,6.7,37.9,23.5,15.0,157.1,65.9,11.2,17376.0,2633.0,4049.0,7294,6593,1.0,12.0,136.0,75.0,5.0,17.0,1.0,6.0,18.0,12.0,7.0,12.0,0.0,0.0,3.0,17.0,0.0,0.0,5.0,6.0,19.7,71.1,19.0,28.0,22.3,7.4,12963.0,2
Florida,Jackson,48985,53.0,16.2,22.6,62.5,13.1,1.8,70.5,27.3,0.7,0.5,3.5,74.8,22.3,10.0,1.8,13.8,4.6,1.5,8.4,5.5,42.3,22.6,14.3,251.5,56.9,11.6,10343.0,813.0,1966.0,2693,2677,1.0,0.0,30.0,44.0,5.0,21.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,34.2,,24.3,,23.5,6.8,6703.0,2
Florida,Jefferson,14490,24.0,16.2,21.2,65.0,12.4,1.5,62.8,36.0,0.4,0.4,3.6,73.8,16.8,7.7,2.0,12.8,4.8,1.9,14.6,10.9,48.5,32.1,20.0,198.3,60.3,9.8,2781.0,219.0,577.0,810,762,1.0,0.0,29.0,21.0,12.0,8.0,0.0,0.0,5.0,4.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,16.0,16.4,,18.4,,16.3,6.3,1923.0,1
Florida,Lafayette,7953,15.0,18.9,21.6,66.9,10.4,1.1,82.1,16.7,0.7,0.2,11.9,74.2,,7.9,1.4,13.1,5.7,0.4,18.9,6.9,32.4,,25.1,242.6,69.8,,1724.0,98.0,183.0,441,444,0.0,1.0,22.0,8.0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,1190.0,1
Florida,Lake,277035,291.0,10.2,20.6,52.7,23.3,3.3,88.4,8.8,0.4,1.5,9.0,77.7,17.6,8.2,1.3,12.7,4.5,1.8,15.5,6.4,37.1,24.9,18.6,174.0,58.5,15.5,40906.0,4088.0,8311.0,15559,13995,2.0,7.0,251.0,106.0,51.0,21.0,0.0,7.0,50.0,35.0,8.0,14.0,0.0,0.0,1.0,42.0,0.0,0.0,35.0,7.0,23.0,72.2,21.4,34.4,24.4,7.8,31233.0,2
Florida,Lee,544758,678.0,10.2,21.3,56.0,19.9,2.8,90.0,7.5,0.4,1.2,14.2,78.9,16.3,8.3,1.4,12.4,4.8,2.5,17.8,6.5,42.7,22.5,15.4,168.9,55.8,14.3,69575.0,7808.0,21528.0,30347,27584,3.0,14.0,406.0,200.0,241.0,86.0,2.0,14.0,53.0,43.0,41.0,29.0,0.0,0.0,5.0,29.0,0.0,0.0,15.0,14.0,27.4,75.8,18.7,30.9,26.6,9.8,66178.0,2
Florida,Leon,245756,369.0,14.0,25.2,66.1,7.8,0.9,65.8,30.2,0.3,2.5,4.0,76.8,10.6,9.4,2.1,13.9,2.9,2.4,9.1,11.0,39.1,29.7,19.3,140.1,55.7,10.7,15896.0,4400.0,6264.0,13143,15566,2.0,7.0,258.0,115.0,76.0,72.0,2.0,0.0,29.0,22.0,16.0,29.0,0.0,0.0,1.0,29.0,0.0,0.0,11.0,14.0,20.6,77.4,16.2,19.6,20.1,4.6,32754.0,2
Florida,Levy,37998,34.0,16.3,23.5,59.0,15.8,1.7,87.4,10.6,0.5,0.5,5.3,74.8,20.5,7.9,1.5,12.1,7.1,1.4,17.9,7.0,42.0,19.9,20.1,189.9,73.0,22.3,6827.0,620.0,1851.0,2064,1999,2.0,2.0,29.0,28.0,37.0,21.0,0.0,2.0,10.0,9.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,28.9,80.5,28.8,,23.7,6.8,6477.0,2
Florida,Liberty,7773,9.0,17.2,21.8,68.3,9.1,0.9,79.0,19.0,1.7,0.2,6.5,76.8,14.7,9.4,1.3,12.1,8.0,1.1,11.1,8.3,38.2,44.9,17.7,192.1,78.1,,1860.0,107.0,274.0,431,424,0.0,1.0,20.0,13.0,9.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,,,,,,7.3,1042.0,1
Florida,Madison,19092,28.0,18.3,25.3,59.6,13.0,2.1,58.6,40.4,0.3,0.4,4.3,74.6,,11.7,1.9,14.6,7.7,1.0,13.4,10.8,51.6,23.5,20.8,236.9,64.3,10.3,4119.0,370.0,782.0,1017,1038,1.0,0.0,22.0,29.0,2.0,11.0,0.0,0.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,22.0,,83.3,,,,17.2,3163.0,1
Florida,Manatee,306779,414.0,10.8,22.2,55.3,19.1,3.4,88.8,8.7,0.3,1.4,11.7,78.2,17.7,8.0,1.5,13.2,5.2,2.2,22.9,7.2,43.8,17.4,16.0,178.7,54.5,14.5,40566.0,4548.0,9522.0,16893,15533,3.0,8.0,195.0,126.0,37.0,25.0,2.0,8.0,28.0,42.0,29.0,17.0,1.0,0.0,2.0,50.0,0.0,0.0,35.0,8.0,26.9,69.7,18.4,31.1,21.5,8.2,36466.0,2
Florida,Marion,303442,192.0,14.0,21.6,54.8,20.9,2.7,85.9,11.6,0.5,1.1,7.8,76.7,19.8,8.2,1.4,12.6,5.1,2.0,24.4,9.0,45.7,28.0,20.5,204.8,69.9,17.1,47158.0,4452.0,13640.0,16858,15722,8.0,8.0,174.0,131.0,144.0,82.0,6.0,0.0,12.0,25.0,28.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,4.0,16.0,26.1,76.1,23.7,35.0,25.2,9.4,41468.0,2
Florida,Martin,139728,251.0,9.2,19.4,54.2,22.4,3.9,92.2,5.5,0.8,1.0,9.0,79.6,10.3,7.5,1.3,12.5,4.0,4.0,28.1,8.6,35.4,20.5,12.8,142.9,49.1,15.5,15329.0,2423.0,5082.0,7972,7066,0.0,4.0,128.0,59.0,20.0,12.0,0.0,4.0,15.0,8.0,9.0,8.0,0.0,0.0,2.0,12.0,0.0,0.0,3.0,4.0,24.2,74.5,13.9,26.4,22.1,6.4,14138.0,2
Florida,Miami-Dade,2376014,1221.0,18.9,26.2,60.0,12.1,1.7,76.5,20.5,0.3,1.5,60.1,77.6,18.4,8.1,1.6,11.9,3.5,3.2,11.0,5.9,41.8,22.3,19.2,216.2,35.8,9.1,501292.0,48143.0,1474332.0,124730,124789,13.0,69.0,1322.0,624.0,747.0,347.0,14.0,0.0,441.0,277.0,207.0,208.0,0.0,0.0,21.0,208.0,0.0,0.0,610.0,277.0,34.6,79.0,19.0,24.2,17.6,8.1,485473.0,2
Florida,Monroe,76329,77.0,10.2,17.7,67.2,13.8,1.3,92.3,5.4,0.4,1.1,17.7,77.5,15.2,5.8,1.1,9.5,2.7,4.1,13.3,5.1,32.2,21.7,20.8,129.7,58.1,17.7,8955.0,1327.0,2573.0,4435,3676,0.0,8.0,80.0,52.0,23.0,12.0,0.0,4.0,34.0,8.0,16.0,8.0,0.0,0.0,1.0,12.0,0.0,0.0,9.0,4.0,21.2,73.1,20.0,26.3,26.4,7.2,10211.0,2
Florida,Nassau,64746,99.0,8.9,24.0,61.7,13.2,1.1,90.5,7.5,0.4,0.7,2.0,75.5,15.6,8.0,1.5,12.6,4.5,1.5,9.3,8.3,30.9,24.2,19.2,200.6,66.5,12.9,8444.0,1083.0,1924.0,3495,3379,2.0,12.0,97.0,41.0,60.0,21.0,3.0,0.0,5.0,9.0,9.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,24.5,73.7,28.2,,24.2,9.8,6260.0,2
Florida,Okaloosa,182172,195.0,9.9,25.9,61.1,12.2,0.9,84.2,9.7,0.6,2.9,5.1,76.6,14.3,7.7,1.2,11.7,2.9,2.0,14.0,9.1,29.8,25.5,19.2,185.4,65.5,14.1,14552.0,2828.0,6159.0,9604,9471,0.0,5.0,181.0,115.0,12.0,58.0,5.0,5.0,14.0,16.0,27.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,5.0,19.3,73.3,20.7,28.5,22.0,7.6,21753.0,2
Florida,Okeechobee,39836,51.0,15.0,26.2,57.7,14.5,1.6,89.3,8.0,0.9,1.0,21.5,74.6,22.9,6.8,0.8,12.5,7.0,1.5,21.6,6.0,46.0,20.0,22.4,262.1,72.5,18.6,9088.0,822.0,1309.0,2093,2127,0.0,7.0,61.0,33.0,26.0,22.0,2.0,0.0,40.0,11.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,39.6,79.9,28.2,,,8.5,7655.0,1
Florida,Orange,1023023,1127.0,13.2,27.5,63.0,8.6,1.0,72.5,20.7,0.5,4.5,22.8,76.9,14.4,9.5,1.8,15.1,3.6,2.6,13.3,7.5,39.9,26.0,19.2,190.3,55.1,9.9,119058.0,19843.0,32289.0,52803,54345,7.0,28.0,713.0,397.0,390.0,397.0,18.0,28.0,141.0,142.0,144.0,113.0,0.0,0.0,11.0,85.0,0.0,0.0,142.0,170.0,25.9,78.3,19.5,23.6,19.8,7.2,157645.0,2
Florida,Osceola,231578,175.0,13.1,27.3,61.4,10.1,1.2,84.4,10.1,0.6,3.0,37.2,76.8,15.6,8.3,1.7,14.0,3.7,2.2,12.5,6.5,38.7,25.2,15.9,188.8,55.9,14.6,31207.0,4085.0,7730.0,11977,12262,2.0,6.0,113.0,128.0,17.0,64.0,3.0,6.0,15.0,18.0,4.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,7.0,6.0,29.0,77.6,22.2,19.7,23.0,7.3,33602.0,2
Florida,Palm Beach,1268548,643.0,10.9,22.8,55.8,17.7,3.6,80.5,16.0,0.5,2.1,15.9,79.1,15.7,8.3,1.5,13.3,3.3,3.8,21.3,7.4,36.8,21.5,16.2,161.3,47.7,12.5,146587.0,24841.0,34504.0,69436,64531,15.0,36.0,741.0,320.0,261.0,178.0,44.0,0.0,114.0,142.0,125.0,107.0,0.0,0.0,7.0,107.0,0.0,0.0,90.0,142.0,23.4,69.9,18.3,27.8,20.1,7.8,159195.0,2
Florida,Pasco,429065,576.0,11.9,21.7,56.7,18.3,3.4,93.5,3.4,0.4,1.6,8.3,76.7,17.0,7.8,1.3,12.0,3.6,2.2,10.2,6.6,34.8,23.6,19.4,190.8,67.4,18.7,68668.0,7154.0,18137.0,23811,22075,4.0,11.0,346.0,190.0,66.0,146.0,10.0,11.0,23.0,45.0,22.0,45.0,0.0,0.0,3.0,45.0,0.0,0.0,6.0,22.0,24.9,76.3,23.1,34.8,23.6,8.1,49412.0,2
Florida,Pinellas,928032,3315.0,12.1,20.8,58.4,17.3,3.5,85.6,10.1,0.4,2.7,6.2,77.2,16.1,8.0,1.6,12.2,3.6,3.0,15.5,7.6,40.1,23.6,17.3,171.7,58.8,16.3,108453.0,18082.0,47517.0,52056,46679,11.0,28.0,518.0,388.0,149.0,388.0,10.0,28.0,80.0,139.0,158.0,111.0,0.0,0.0,27.0,83.0,0.0,0.0,84.0,166.0,24.2,72.0,19.0,28.4,22.5,8.5,109940.0,2
Florida,Polk,542912,290.0,14.0,25.6,56.9,15.5,2.1,82.9,14.2,0.5,1.4,13.2,76.5,21.0,8.2,1.6,12.8,5.7,1.6,26.6,8.4,45.5,24.0,19.1,216.6,61.5,13.0,91048.0,10221.0,19259.0,28703,28344,3.0,15.0,443.0,255.0,247.0,195.0,25.0,15.0,439.0,60.0,124.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,72.0,30.0,32.9,75.2,27.9,29.2,22.2,9.2,79871.0,2
Florida,Putnam,73568,102.0,18.7,25.5,56.2,16.7,1.6,80.7,17.4,0.5,0.7,7.4,73.7,24.5,9.3,2.0,13.6,7.1,1.4,23.5,9.8,50.0,26.1,20.8,189.9,83.2,16.7,14620.0,1373.0,2609.0,3897,3819,1.0,0.0,104.0,71.0,85.0,35.0,3.0,4.0,4.0,11.0,17.0,14.0,0.0,0.0,15.0,7.0,0.0,0.0,11.0,11.0,29.6,80.9,30.5,32.4,27.0,11.6,13304.0,2
Florida,St. Johns,161525,265.0,8.1,22.3,63.0,13.1,1.6,91.4,6.0,0.3,1.6,3.7,78.0,11.9,8.1,1.2,12.4,3.6,4.1,12.3,6.5,27.2,21.2,16.4,116.4,56.8,13.2,14349.0,2311.0,5095.0,8911,8694,0.0,4.0,114.0,61.0,40.0,12.0,1.0,4.0,12.0,20.0,7.0,8.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,4.0,22.2,76.4,16.8,27.3,20.1,6.4,12404.0,2
Florida,St. Lucie,241305,422.0,12.9,22.9,56.0,18.4,2.7,80.8,16.5,0.3,1.4,12.3,76.8,17.6,8.3,1.4,12.9,4.8,2.6,21.3,5.7,44.9,24.0,18.0,185.1,61.1,14.0,37491.0,4962.0,8643.0,13197,12608,8.0,6.0,138.0,99.0,31.0,62.0,0.0,0.0,11.0,19.0,13.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,2.0,12.0,25.0,76.2,23.0,34.7,28.3,10.4,29919.0,2
Florida,Santa Rosa,143105,141.0,10.0,25.0,63.0,11.1,0.9,90.9,4.9,0.9,1.6,3.1,76.4,14.9,7.8,1.3,13.4,3.5,2.3,9.8,5.8,26.6,21.7,20.1,168.0,67.0,15.0,13981.0,2264.0,5550.0,7635,7605,0.0,4.0,109.0,84.0,24.0,42.0,2.0,4.0,2.0,11.0,7.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,3.0,4.0,24.6,75.6,19.3,24.6,27.3,4.8,15347.0,2
Florida,Sarasota,366256,641.0,8.4,17.5,53.0,24.8,4.7,93.4,4.5,0.2,1.1,6.2,79.6,14.7,7.4,1.0,12.4,3.1,3.2,11.5,5.1,33.9,22.5,15.4,130.4,50.7,17.1,36348.0,5277.0,12532.0,21347,18238,7.0,10.0,229.0,122.0,67.0,61.0,17.0,10.0,26.0,20.0,24.0,20.0,0.0,0.0,1.0,31.0,0.0,0.0,35.0,10.0,21.6,72.7,18.0,28.5,20.0,6.4,31428.0,2
Florida,Seminole,401619,1303.0,9.1,25.5,63.8,9.8,1.0,83.9,10.9,0.4,3.3,13.6,78.0,12.5,7.6,1.3,13.1,2.4,3.2,9.4,5.5,29.2,23.4,16.6,207.8,55.7,13.0,30274.0,7621.0,15334.0,21296,21208,0.0,11.0,326.0,137.0,84.0,68.0,4.0,11.0,37.0,23.0,32.0,23.0,0.0,0.0,1.0,34.0,0.0,0.0,14.0,11.0,19.4,78.9,16.3,24.8,23.3,6.3,49258.0,2
Florida,Sumter,64182,118.0,13.1,16.9,59.7,21.6,1.9,85.1,12.9,0.5,0.7,7.7,78.3,16.7,9.2,1.7,13.4,5.7,1.4,14.6,11.0,46.5,18.3,19.3,233.8,56.9,12.7,11034.0,825.0,2272.0,3766,3378,0.0,3.0,60.0,44.0,10.0,33.0,1.0,3.0,17.0,14.0,5.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,8.0,22.9,86.4,32.6,,14.4,12.9,8049.0,1
Florida,Suwannee,38624,56.0,16.4,24.0,58.4,15.7,1.9,86.6,11.5,0.4,0.6,7.1,74.2,24.1,7.7,1.9,13.3,7.0,1.5,21.8,12.4,38.7,20.9,21.6,193.3,76.9,18.0,7009.0,600.0,1478.0,2082,2038,0.0,2.0,39.0,23.0,7.0,11.0,0.0,0.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,37.6,80.9,31.8,,29.9,7.2,6295.0,1
Florida,Taylor,19622,19.0,16.7,23.9,61.7,13.0,1.4,78.6,19.0,0.9,0.5,1.9,73.8,21.3,9.3,1.8,11.9,7.4,1.1,10.3,8.1,41.7,40.7,18.9,273.8,81.4,18.4,4004.0,386.0,679.0,1061,1046,0.0,0.0,38.0,34.0,1.0,28.0,3.0,0.0,2.0,21.0,8.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,19.0,9.0,33.2,,30.8,,,13.5,2972.0,2
Florida,Union,14916,62.0,18.0,20.3,72.0,7.1,0.6,74.8,23.5,0.6,0.4,4.0,70.2,,6.8,1.1,12.2,6.4,0.6,14.8,7.1,35.6,,22.5,315.0,166.4,17.0,2902.0,204.0,386.0,843,816,1.0,0.0,33.0,25.0,31.0,13.0,0.0,0.0,9.0,5.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,,,21.2,,,4.4,1486.0,2
